customer_message,brand_reply,customer_tweet_id,brand_tweet_id
The new iOS update for iPhone is horrendous. Battery life gone in 4 hours and an even slower phone... sort it out @115858,@468834 We're here to help. Can you give us some more details about what you're experiencing?,1502972,1502970
@AppleSupport I have an IPhone with applecare+. How it’s work when I give it for reparation in an apple Premium reseller?,@729353 We've got your DM and will continue working there to address your questions.,2572061,2572060
"Dear @AppleSupport ,

Completed a 39 minute workout today but neither my wife nor I received the #VeteransDay medal for our #AppleWatches. #AppleWatch 
⌚️

What’s up with that @115858? https://t.co/ZxZaXkvaph","@272363 Thank you for contacting us for support. We're here to lend a hand. Could you tell us which Apple Watch and watchOS you both are using? Also, which iPhone and iOS version are you using to pair with your Apple Watches?",642014,642013
"@AppleSupport It's an iPhone 6... and no joke, I can watch the % drop within minutes of it coming off the charge 😕",@325631 Got it. We want to have a closer look. Let's continue in DM. https://t.co/GDrqU22YpT,865944,865946
@486096 @115858 Seriously! It’s an iPhone glitch that’s driving me batshit crazy!,@526162 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1578363,1744857
"@AppleSupport High Sierra trashed the media keys. Two problems: Now I can't control iTunes/Spotify, and there's no sound when connected to a bluetooth device and Safari is open. Works fine with Firefox but not Safari.","@820679 Let's take a closer look at these items together. Send us a DM letting us know which version number of macOS High Sierra your Mac is running. Also, let us know what Bluetooth device you're connecting to, and what apps you're using it with. https://t.co/GDrqU22YpT",2975717,2975716
@115858 fix this,"@137188 Battery life, and usability is very important. We want to ensure we do all we can to get this working for you. In order to find you the information you need, we need some details from you. Please click here, to meet us in DM: https://t.co/GDrqU22YpT",97053,97052
@AppleSupport new X now asking me to enter Apple ID every morning. How do I fix that?,@406357 We want to help. Let's meet up in DM to investigate this further. https://t.co/GDrqU22YpT,1220496,1220495
so my iPhone was perfectly working a minute back and then it stopped working just out of nowhere. what kind of a sorcery is this 😶 @115858,@294072 What trouble are you having? We'll look into this with you and see what's going on.,726701,726699
@115858 @AppleSupport another “bug release” and still doesn’t fix my bug that I have read is affecting so many others....I’ve had an 📱 for 9 years....the @1647 is intriguing me more and more EVERYDAY!!,@338664 What are you experiencing? We'd be happy to help.,2634934,2634932
"@116333 @115858 @AppleSupport iOS 11.0.2 also sucks. Still problem w/ data, touch screen and battery life. This is by far the worst iOS",@299763 We'd like to help. Please DM us the device you're experiencing this issue on and we'll get started. https://t.co/GDrqU22YpT,753246,753245
I️ know one thing if @AppleSupport don’t get these boxes and letter “I’s” together I’ll never purchase another product in my life,@650595 There is a new iOS update available that includes a fix for autocorrect issues in the update. It’s iOS 11.1.1. You’ll want to back up your device before any update. How to back up: https://t.co/4f8hwT5to6,2229391,2229390
@AppleSupport Then I locked it unlocked it again and nothing just stayed on the home screen,@681935 We'd like to have you back up and update your iPhone to iOS 11.1.1 and see if this has any impact on the issue. Take a look at this article for help with this process: https://t.co/ahjigcvFRG,2361646,2361649
K @AppleSupport thanks to this fun glitch this is how I️ now spell ‘eye’ #i,@511689 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1683439,1683438
@115858 when are y’all gonna fix this ugly glitch? it’s making me itch.,@524156 We'd love to assist you with any issue that you're having. Tell us what's happeing. We'll take it from there.,1736065,1736064
"Latest iOS is incredibly shocking, laggy and buggy! My phones just gone to shit with it 😑 sort it out @AppleSupport @115858 #embarrassing",@548694 We’re happy to help with any complications you’re facing. Let us know more details via a DM. We’ll go from there. https://t.co/GDrqU22YpT,1828319,1828318
@AppleSupport I got 11.1 and still get it on the suggested typing and I don't have time to correct it.,"@211654 Thanks for letting us know that you're still having issues. Just to confirm, do you have iOS 11.1 or iOS 11.1.1?",612891,2212782
@AppleSupport I’m not receiving push notifications on the lock screen when someone texts me. I’m running the newest iOS 11.0.2,"@176096 We want to help. Have you checked Settings &gt; Notifications &gt; Messages to make sure ""Show on Lock Screen"" is enabled?",252887,252885
Wow thanks @115858 for screwing up the letter “I” for everyone and changing to that random shit https://t.co/nfdr08DGJP,@253562 Help is here! Let's talk via DM. Please tap here and share which iOS version you're running (Settings &gt; General &gt; About): https://t.co/GDrqU22YpT,1984535,1984534
@AppleSupport help!  I did 11.0.3 upgrade and my GPS for Maps and Waze is a mess. Tried to fix in settings with Location Services no luck!,@424768 Let us help you get this sorted out. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,1304244,1304243
"@AppleSupport I keep getting this message popping out every time I unlock my iPhone 7 Plus, Build no 11.2 (15C5092B). Pls help. https://t.co/mLEzhxYLeW",@509536 Send us a DM and we'll provide additional guidance there. https://t.co/GDrqU22YpT,1674679,1674677
"@115858  have the worst costumer service ever, I was trying to purchase an Iphone 8+ via phone and the rep wasnt very helpful at all.",@268707 We strive for an excellent customer experience every time. Please DM us more information about your experience. https://t.co/GDrqU22YpT,627885,627884
@AppleSupport I hope it is a problem of the system and not phone 🤷🏻‍♀️💁🏼,@440424 We'd like to help. What seems to be going on with your device?,1376436,1376433
"@AppleSupport Guys, the new update is making my apps crash and its too slow, and its heating up my phone, so plz fix it up 😊","@162110 That's not expected. So we have the details, let us know the exact iOS running. If needed, this will help: https://t.co/lhhJthvNy9",195994,195993
@AppleSupport I already scheduled another genius bar appointment.,@521694 That sounds like the best plan since the repair was completed there originally. We're here if you need help in the future.,1724873,1724875
"@AppleSupport Already did. Spent 40 minutes on the phone with someone who had no clue. Don’t want to go down that route again, thanks.","@365607 We'd love to do what we can, but questions about our iPhone upgrade program are best answered by our sales team. We suggest speaking to them with question on how to return your iPhone. If you'd prefer to go into an Apple Store, send us a DM with your location. https://t.co/GDrqU22YpT",2869701,2869700
"Just me or is apple software getting sloppy? I've only had my new iPhone for about 2 months and this is the third time that it's been stuck in a cycle of restarting itself. Never happened to my old iPhone 5. And new, rushed updates seem half-assed @AppleSupport",@239243 We want to help. Please tell us which version of iOS you have installed on your iPhone. Check this in Settings &gt; General &gt; About &gt; Version.,517192,517189
@231307 @AppleSupport Might be related to specific settings/app installs?,@240840 We'd like to help you out. DM us and we can get started. https://t.co/GDrqU2kzhr,523046,523045
iOS 11.1 Headaches. Won’t verify in any of my phones. @AppleSupport #modernproblems https://t.co/pP4CtYbhJO,@624035 We'd like to give you some guidance with this.  Please send us a DM so we can continue. https://t.co/GDrqU22YpT,2117238,2117236
@AppleSupport Hi! I got a message on my phone that I needed to do something w/ my iCloud. Now I can't access my iMessages on my MacBook.,@335925 Let us help you get this sorted out. DM us here so we may better assist you: https://t.co/GDrqU22YpT,909072,909071
@116333 all I wanted was a replacement for the broken chargers. 10 yrApple customer. Currently  own 10 Apple products. #shutdownviachat https://t.co/Y7SxYxvCxu,@760193 We can take a look at this with you. Can you send us a DM with some details about your chat session? Let us know what's going on with your charger as well. https://t.co/GDrqU22YpT,2706879,2706876
@AppleSupport Phone now shuts down every 2 minutes and restarts when in use. Can’t request support or a call back as phone keeps shutting down,@246721 We want to help. Let's be sure the steps here are completed: https://t.co/osZOKKTalm,545186,545185
